"idDonneesCentrale","temps","compteurEnergie","irradiance_en_watt_par_surface","idCentrale_id"
4578,"2024-03-19 19:20:00+01",NULL,"0.00",51
4579,"2024-03-19 19:25:00+01",NULL,"0.00",51
4580,"2024-03-19 19:30:00+01",NULL,"35.42",51
4581,"2024-03-19 19:35:00+01",NULL,"0.00",51
4582,"2024-03-19 19:40:00+01",NULL,"0.00",51
4583,"2024-03-19 19:45:00+01",NULL,"15.99",51
4584,"2024-03-19 19:50:00+01",NULL,"0.00",51
4585,"2024-03-19 19:55:00+01",NULL,"0.00",51
4586,"2024-03-19 20:00:00+01",NULL,"3.28",51
4587,"2024-03-19 20:05:00+01",NULL,"0.00",51
4588,"2024-03-19 20:10:00+01",NULL,"0.00",51
4589,"2024-03-19 20:15:00+01",NULL,"0.23",51
4590,"2024-03-19 20:20:00+01",NULL,"0.00",51
4591,"2024-03-19 20:25:00+01",NULL,"0.00",51
4592,"2024-03-19 20:30:00+01",NULL,"0.00",51
4593,"2024-03-19 20:35:00+01",NULL,"0.00",51
4594,"2024-03-19 20:40:00+01",NULL,"0.00",51
4595,"2024-03-19 20:45:00+01",NULL,"0.00",51
4596,"2024-03-19 20:50:00+01",NULL,"0.00",51
4597,"2024-03-19 20:55:00+01",NULL,"0.00",51
4598,"2024-03-19 21:00:00+01",NULL,"0.00",51
4599,"2024-03-19 21:05:00+01",NULL,"0.00",51
4600,"2024-03-19 21:10:00+01",NULL,"0.00",51
4601,"2024-03-19 21:15:00+01",NULL,"0.00",51
4602,"2024-03-19 21:20:00+01",NULL,"0.00",51
4603,"2024-03-19 21:25:00+01",NULL,"0.00",51
4604,"2024-03-19 21:30:00+01",NULL,"0.00",51
4605,"2024-03-19 21:35:00+01",NULL,"0.00",51
4606,"2024-03-19 21:40:00+01",NULL,"0.00",51
4607,"2024-03-19 21:45:00+01",NULL,"0.00",51
4608,"2024-03-19 21:50:00+01",NULL,"0.00",51
4609,"2024-03-19 21:55:00+01",NULL,"0.00",51
4610,"2024-03-19 22:00:00+01",NULL,"0.00",51
4611,"2024-03-19 22:05:00+01",NULL,"0.00",51
4612,"2024-03-19 22:10:00+01",NULL,"0.00",51
4613,"2024-03-19 22:15:00+01",NULL,"0.00",51
4614,"2024-03-19 22:20:00+01",NULL,"0.00",51
4615,"2024-03-19 22:25:00+01",NULL,"0.00",51
4616,"2024-03-19 22:30:00+01",NULL,"0.00",51
4617,"2024-03-19 22:35:00+01",NULL,"0.00",51
4618,"2024-03-19 09:30:00+01",NULL,"51.13",52
4619,"2024-03-19 09:45:00+01",NULL,"66.34",52
4620,"2024-03-19 10:00:00+01",NULL,"82.84",52
4621,"2024-03-19 10:15:00+01",NULL,"99.14",52
4622,"2024-03-19 10:30:00+01",NULL,"114.71",52
4623,"2024-03-19 10:45:00+01",NULL,"129.17",52
4624,"2024-03-19 11:00:00+01",NULL,"142.89",52
4625,"2024-03-19 11:15:00+01",NULL,"154.24",52
4626,"2024-03-19 11:30:00+01",NULL,"168.11",52
4627,"2024-03-19 11:45:00+01",NULL,"181.80",52
4628,"2024-03-19 12:00:00+01",NULL,"192.48",52
4629,"2024-03-19 12:15:00+01",NULL,"200.49",52
4630,"2024-03-19 12:30:00+01",NULL,"207.90",52
4631,"2024-03-19 12:45:00+01",NULL,"214.64",52
4632,"2024-03-19 13:00:00+01",NULL,"221.51",52
4633,"2024-03-19 13:15:00+01",NULL,"226.98",52
4634,"2024-03-19 13:30:00+01",NULL,"230.59",52
4635,"2024-03-19 13:45:00+01",NULL,"232.62",52
4636,"2024-03-19 14:00:00+01",NULL,"234.60",52
4637,"2024-03-19 14:15:00+01",NULL,"235.65",52
4638,"2024-03-19 14:30:00+01",NULL,"236.12",52
4639,"2024-03-19 14:45:00+01",NULL,"234.86",52
4640,"2024-03-19 15:00:00+01",NULL,"231.51",52
4641,"2024-03-19 15:15:00+01",NULL,"227.04",52
4642,"2024-03-19 15:30:00+01",NULL,"222.32",52
4643,"2024-03-19 15:45:00+01",NULL,"215.85",52
4644,"2024-03-19 16:00:00+01",NULL,"209.26",52
4645,"2024-03-19 16:15:00+01",NULL,"200.03",52
4646,"2024-03-19 16:30:00+01",NULL,"190.65",52
4647,"2024-03-19 16:45:00+01",NULL,"179.89",52
4648,"2024-03-19 17:00:00+01",NULL,"168.24",52
4649,"2024-03-19 17:15:00+01",NULL,"153.15",52
4650,"2024-03-19 17:30:00+01",NULL,"139.54",52
4651,"2024-03-19 17:45:00+01",NULL,"126.15",52
4652,"2024-03-19 18:00:00+01",NULL,"111.72",52
4653,"2024-03-19 18:15:00+01",NULL,"95.00",52
4654,"2024-03-19 18:30:00+01",NULL,"79.78",52
4655,"2024-03-19 18:45:00+01",NULL,"63.36",52
4656,"2024-03-19 19:00:00+01",NULL,"47.45",52
4657,"2024-03-19 19:15:00+01",NULL,"32.55",52
4658,"2024-03-19 19:30:00+01",NULL,"19.73",52
4659,"2024-03-19 19:45:00+01",NULL,"8.78",52
4660,"2024-03-19 20:00:00+01",NULL,"2.49",52
4661,"2024-03-19 20:15:00+01",NULL,"0.09",52
4662,"2024-03-19 20:30:00+01",NULL,"0.00",52
4663,"2024-03-19 20:45:00+01",NULL,"0.00",52
4664,"2024-03-19 21:00:00+01",NULL,"0.00",52
4665,"2024-03-19 21:15:00+01",NULL,"0.00",52
4666,"2024-03-19 21:30:00+01",NULL,"0.00",52
4667,"2024-03-19 21:45:00+01",NULL,"0.00",52
4668,"2024-03-19 22:00:00+01",NULL,"0.00",52
4669,"2024-03-19 08:00:00+01",NULL,"0.00",53
4670,"2024-03-19 08:10:00+01",NULL,"0.00",53
4671,"2024-03-19 08:20:00+01",NULL,"0.00",53
4672,"2024-03-19 08:30:00+01",NULL,"3.58",53
4673,"2024-03-19 08:40:00+01",NULL,"0.00",53
4674,"2024-03-19 08:50:00+01",NULL,"0.00",53
4675,"2024-03-19 09:00:00+01",NULL,"12.58",53
4676,"2024-03-19 09:10:00+01",NULL,"0.00",53
4677,"2024-03-19 09:20:00+01",NULL,"0.00",53
4678,"2024-03-19 09:30:00+01",NULL,"15.83",53
4679,"2024-03-19 09:40:00+01",NULL,"0.00",53
4680,"2024-03-19 09:50:00+01",NULL,"0.00",53
4681,"2024-03-19 10:00:00+01",NULL,"25.67",53
4682,"2024-03-19 10:10:00+01",NULL,"0.00",53
4683,"2024-03-19 10:20:00+01",NULL,"0.00",53
4684,"2024-03-19 10:30:00+01",NULL,"44.88",53
4685,"2024-03-19 10:40:00+01",NULL,"0.00",53
4686,"2024-03-19 10:50:00+01",NULL,"0.00",53
4687,"2024-03-19 11:00:00+01",NULL,"66.14",53
4688,"2024-03-19 11:10:00+01",NULL,"0.00",53
4689,"2024-03-19 11:20:00+01",NULL,"0.00",53
4690,"2024-03-19 11:30:00+01",NULL,"89.94",53
4691,"2024-03-19 11:40:00+01",NULL,"0.00",53
4692,"2024-03-19 11:50:00+01",NULL,"0.00",53
4693,"2024-03-19 12:00:00+01",NULL,"113.15",53
4694,"2024-03-19 12:10:00+01",NULL,"0.00",53
4695,"2024-03-19 12:20:00+01",NULL,"0.00",53
4696,"2024-03-19 12:30:00+01",NULL,"134.23",53
4697,"2024-03-19 12:40:00+01",NULL,"0.00",53
4698,"2024-03-19 12:50:00+01",NULL,"0.00",53
4699,"2024-03-19 13:00:00+01",NULL,"153.78",53
4700,"2024-03-19 13:10:00+01",NULL,"0.00",53
4701,"2024-03-19 13:20:00+01",NULL,"0.00",53
4702,"2024-03-19 13:30:00+01",NULL,"170.29",53
4703,"2024-03-19 13:40:00+01",NULL,"0.00",53
4704,"2024-03-19 13:50:00+01",NULL,"0.00",53
4705,"2024-03-19 14:00:00+01",NULL,"183.23",53
4706,"2024-03-19 14:10:00+01",NULL,"0.00",53
4707,"2024-03-19 14:20:00+01",NULL,"0.00",53
4708,"2024-03-19 14:30:00+01",NULL,"194.41",53
4709,"2024-03-19 14:40:00+01",NULL,"0.00",53
4710,"2024-03-19 14:50:00+01",NULL,"0.00",53
4711,"2024-03-19 15:00:00+01",NULL,"201.74",53
4712,"2024-03-19 15:10:00+01",NULL,"0.00",53
4713,"2024-03-19 15:20:00+01",NULL,"0.00",53
4714,"2024-03-19 15:30:00+01",NULL,"203.83",53
4715,"2024-03-19 15:40:00+01",NULL,"0.00",53
4716,"2024-03-19 15:50:00+01",NULL,"0.00",53
4717,"2024-03-19 16:00:00+01",NULL,"203.20",53
4718,"2024-03-19 16:10:00+01",NULL,"0.00",53
4719,"2024-03-19 16:20:00+01",NULL,"0.00",53
4720,"2024-03-19 16:30:00+01",NULL,"197.60",53
4721,"2024-03-19 16:40:00+01",NULL,"0.00",53
4722,"2024-03-19 16:50:00+01",NULL,"0.00",53
4723,"2024-03-19 17:00:00+01",NULL,"186.95",53
4724,"2024-03-19 17:10:00+01",NULL,"0.00",53
4725,"2024-03-19 17:20:00+01",NULL,"0.00",53
4726,"2024-03-19 17:30:00+01",NULL,"165.72",53
4727,"2024-03-19 17:40:00+01",NULL,"0.00",53
4728,"2024-03-19 17:50:00+01",NULL,"0.00",53
4729,"2024-03-19 18:00:00+01",NULL,"148.30",53
4730,"2024-03-19 18:10:00+01",NULL,"0.00",53
4731,"2024-03-19 18:20:00+01",NULL,"0.00",53
4732,"2024-03-19 18:30:00+01",NULL,"121.25",53
4733,"2024-03-19 18:40:00+01",NULL,"0.00",53
4734,"2024-03-19 18:50:00+01",NULL,"0.00",53
4735,"2024-03-19 19:00:00+01",NULL,"95.28",53
4736,"2024-03-19 19:10:00+01",NULL,"0.00",53
4737,"2024-03-19 19:20:00+01",NULL,"0.00",53
4738,"2024-03-19 19:30:00+01",NULL,"56.76",53
4739,"2024-03-19 19:40:00+01",NULL,"0.00",53
4740,"2024-03-19 19:50:00+01",NULL,"0.00",53
4741,"2024-03-19 20:00:00+01",NULL,"4.12",53
4742,"2024-03-19 20:10:00+01",NULL,"0.00",53
4743,"2024-03-19 20:20:00+01",NULL,"0.00",53
4744,"2024-03-19 20:30:00+01",NULL,"0.00",53
4745,"2024-03-19 08:45:00+01",NULL,"12.58",54
4746,"2024-03-19 09:00:00+01",NULL,"23.69",54
4747,"2024-03-19 09:15:00+01",NULL,"37.73",54
4748,"2024-03-19 09:30:00+01",NULL,"53.38",54
4749,"2024-03-19 09:45:00+01",NULL,"69.37",54
4750,"2024-03-19 10:00:00+01",NULL,"85.89",54
4751,"2024-03-19 10:15:00+01",NULL,"101.10",54
4752,"2024-03-19 10:30:00+01",NULL,"116.30",54
4753,"2024-03-19 10:45:00+01",NULL,"130.90",54
4754,"2024-03-19 11:00:00+01",NULL,"144.54",54
4755,"2024-03-19 11:15:00+01",NULL,"156.91",54
4756,"2024-03-19 11:30:00+01",NULL,"171.51",54
4757,"2024-03-19 11:45:00+01",NULL,"183.99",54
4758,"2024-03-19 12:00:00+01",NULL,"194.54",54
4759,"2024-03-19 12:15:00+01",NULL,"203.22",54
4760,"2024-03-19 12:30:00+01",NULL,"211.62",54
4761,"2024-03-19 12:45:00+01",NULL,"218.08",54
4762,"2024-03-19 13:00:00+01",NULL,"223.49",54
4763,"2024-03-19 13:15:00+01",NULL,"229.42",54
4764,"2024-03-19 13:30:00+01",NULL,"233.30",54
4765,"2024-03-19 13:45:00+01",NULL,"235.80",54
4766,"2024-03-19 14:00:00+01",NULL,"237.42",54
4767,"2024-03-19 14:15:00+01",NULL,"237.76",54
4768,"2024-03-19 14:30:00+01",NULL,"237.72",54
4769,"2024-03-19 14:45:00+01",NULL,"235.49",54
4770,"2024-03-19 15:00:00+01",NULL,"232.36",54
4771,"2024-03-19 15:15:00+01",NULL,"227.83",54
4772,"2024-03-19 15:30:00+01",NULL,"222.09",54
4773,"2024-03-19 15:45:00+01",NULL,"215.03",54
4774,"2024-03-19 16:00:00+01",NULL,"207.89",54
4775,"2024-03-19 16:15:00+01",NULL,"199.80",54
4776,"2024-03-19 16:30:00+01",NULL,"188.92",54
4777,"2024-03-19 16:45:00+01",NULL,"177.44",54
4778,"2024-03-19 17:00:00+01",NULL,"163.29",54
4779,"2024-03-19 17:15:00+01",NULL,"150.43",54
4780,"2024-03-19 17:30:00+01",NULL,"137.19",54
4781,"2024-03-19 17:45:00+01",NULL,"122.51",54
4782,"2024-03-19 18:00:00+01",NULL,"108.17",54
4783,"2024-03-19 18:15:00+01",NULL,"92.93",54
4784,"2024-03-19 18:30:00+01",NULL,"77.58",54
4785,"2024-03-19 18:45:00+01",NULL,"61.20",54
4786,"2024-03-19 19:00:00+01",NULL,"45.53",54
4787,"2024-03-19 19:15:00+01",NULL,"30.85",54
4788,"2024-03-19 19:30:00+01",NULL,"17.80",54
4789,"2024-03-19 19:45:00+01",NULL,"6.99",54
4790,"2024-03-19 20:00:00+01",NULL,"2.01",54
4791,"2024-03-19 20:15:00+01",NULL,"0.01",54
4792,"2024-03-19 20:30:00+01",NULL,"0.00",54
4793,"2024-03-19 20:45:00+01",NULL,"0.00",54
4794,"2024-03-19 21:00:00+01",NULL,"0.00",54
4795,"2024-03-19 08:00:00+01",NULL,"0.00",55
4796,"2024-03-19 08:10:00+01",NULL,"0.00",55
4797,"2024-03-19 08:20:00+01",NULL,"0.00",55
4798,"2024-03-19 08:30:00+01",NULL,"2.21",55
4799,"2024-03-19 08:40:00+01",NULL,"0.00",55
4800,"2024-03-19 08:50:00+01",NULL,"0.00",55
4801,"2024-03-19 09:00:00+01",NULL,"13.32",55
4802,"2024-03-19 09:10:00+01",NULL,"0.00",55
4803,"2024-03-19 09:20:00+01",NULL,"0.00",55
4804,"2024-03-19 09:30:00+01",NULL,"29.95",55
4805,"2024-03-19 09:40:00+01",NULL,"0.00",55
4806,"2024-03-19 09:50:00+01",NULL,"0.00",55
4807,"2024-03-19 10:00:00+01",NULL,"51.99",55
4808,"2024-03-19 10:10:00+01",NULL,"0.00",55
4809,"2024-03-19 10:20:00+01",NULL,"0.00",55
4810,"2024-03-19 10:30:00+01",NULL,"61.69",55
4811,"2024-03-19 10:40:00+01",NULL,"0.00",55
4812,"2024-03-19 10:50:00+01",NULL,"0.00",55
4813,"2024-03-19 11:00:00+01",NULL,"81.63",55
4814,"2024-03-19 11:10:00+01",NULL,"0.00",55
4815,"2024-03-19 11:20:00+01",NULL,"0.00",55
4816,"2024-03-19 11:30:00+01",NULL,"92.61",55
4817,"2024-03-19 11:40:00+01",NULL,"0.00",55
4818,"2024-03-19 11:50:00+01",NULL,"0.00",55
4819,"2024-03-19 12:00:00+01",NULL,"102.08",55
4820,"2024-03-19 12:10:00+01",NULL,"0.00",55
4821,"2024-03-19 12:20:00+01",NULL,"0.00",55
4822,"2024-03-19 12:30:00+01",NULL,"154.76",55
4823,"2024-03-19 12:40:00+01",NULL,"0.00",55
4824,"2024-03-19 12:50:00+01",NULL,"0.00",55
4825,"2024-03-19 13:00:00+01",NULL,"168.04",55
4826,"2024-03-19 13:10:00+01",NULL,"0.00",55
4827,"2024-03-19 13:20:00+01",NULL,"0.00",55
4828,"2024-03-19 13:30:00+01",NULL,"178.39",55
4829,"2024-03-19 13:40:00+01",NULL,"0.00",55
4830,"2024-03-19 13:50:00+01",NULL,"0.00",55
4831,"2024-03-19 14:00:00+01",NULL,"184.49",55
4832,"2024-03-19 14:10:00+01",NULL,"0.00",55
4833,"2024-03-19 14:20:00+01",NULL,"0.00",55
4834,"2024-03-19 14:30:00+01",NULL,"186.94",55
4835,"2024-03-19 14:40:00+01",NULL,"0.00",55
4836,"2024-03-19 14:50:00+01",NULL,"0.00",55
4837,"2024-03-19 15:00:00+01",NULL,"186.53",55
4838,"2024-03-19 15:10:00+01",NULL,"0.00",55
4839,"2024-03-19 15:20:00+01",NULL,"0.00",55
4840,"2024-03-19 15:30:00+01",NULL,"181.48",55
4841,"2024-03-19 15:40:00+01",NULL,"0.00",55
4842,"2024-03-19 15:50:00+01",NULL,"0.00",55
4843,"2024-03-19 16:00:00+01",NULL,"173.48",55
4844,"2024-03-19 16:10:00+01",NULL,"0.00",55
4845,"2024-03-19 16:20:00+01",NULL,"0.00",55
4846,"2024-03-19 16:30:00+01",NULL,"160.95",55
4847,"2024-03-19 16:40:00+01",NULL,"0.00",55
4848,"2024-03-19 16:50:00+01",NULL,"0.00",55
4849,"2024-03-19 17:00:00+01",NULL,"145.29",55
4850,"2024-03-19 17:10:00+01",NULL,"0.00",55
4851,"2024-03-19 17:20:00+01",NULL,"0.00",55
4852,"2024-03-19 17:30:00+01",NULL,"126.69",55
4853,"2024-03-19 17:40:00+01",NULL,"0.00",55
4854,"2024-03-19 17:50:00+01",NULL,"0.00",55
4855,"2024-03-19 18:00:00+01",NULL,"105.32",55
4856,"2024-03-19 18:10:00+01",NULL,"0.00",55
4857,"2024-03-19 18:20:00+01",NULL,"0.00",55
4858,"2024-03-19 18:30:00+01",NULL,"79.78",55
4859,"2024-03-19 18:40:00+01",NULL,"0.00",55
4860,"2024-03-19 18:50:00+01",NULL,"0.00",55
4861,"2024-03-19 19:00:00+01",NULL,"52.20",55
4862,"2024-03-19 19:10:00+01",NULL,"0.00",55
4863,"2024-03-19 19:20:00+01",NULL,"0.00",55
4864,"2024-03-19 19:30:00+01",NULL,"26.47",55
4865,"2024-03-19 19:40:00+01",NULL,"0.00",55
4866,"2024-03-19 19:50:00+01",NULL,"0.00",55
4867,"2024-03-19 20:00:00+01",NULL,"4.27",55
4868,"2024-03-19 20:10:00+01",NULL,"0.00",55
4869,"2024-03-19 20:20:00+01",NULL,"0.00",55
4870,"2024-03-19 20:30:00+01",NULL,"0.00",55
4871,"2024-03-19 20:40:00+01",NULL,"0.00",55
4872,"2024-03-19 08:10:00+01",NULL,"0.00",56
4873,"2024-03-19 08:20:00+01",NULL,"0.00",56
4874,"2024-03-19 08:30:00+01",NULL,"1.92",56
4875,"2024-03-19 08:40:00+01",NULL,"0.00",56
4876,"2024-03-19 08:50:00+01",NULL,"0.00",56
4877,"2024-03-19 09:00:00+01",NULL,"14.27",56
4878,"2024-03-19 09:10:00+01",NULL,"0.00",56
4879,"2024-03-19 09:20:00+01",NULL,"0.00",56
4880,"2024-03-19 09:30:00+01",NULL,"38.26",56
4881,"2024-03-19 09:40:00+01",NULL,"0.00",56
4882,"2024-03-19 09:50:00+01",NULL,"0.00",56
4883,"2024-03-19 10:00:00+01",NULL,"66.85",56
4884,"2024-03-19 10:10:00+01",NULL,"0.00",56
4885,"2024-03-19 10:20:00+01",NULL,"0.00",56
4886,"2024-03-19 10:30:00+01",NULL,"96.94",56
4887,"2024-03-19 10:40:00+01",NULL,"0.00",56
4888,"2024-03-19 10:50:00+01",NULL,"0.00",56
4889,"2024-03-19 11:00:00+01",NULL,"123.92",56
4890,"2024-03-19 11:10:00+01",NULL,"0.00",56
4891,"2024-03-19 11:20:00+01",NULL,"0.00",56
4892,"2024-03-19 11:30:00+01",NULL,"149.04",56
4893,"2024-03-19 11:40:00+01",NULL,"0.00",56
4894,"2024-03-19 11:50:00+01",NULL,"0.00",56
4895,"2024-03-19 12:00:00+01",NULL,"171.10",56
4896,"2024-03-19 12:10:00+01",NULL,"0.00",56
4897,"2024-03-19 12:20:00+01",NULL,"0.00",56
4898,"2024-03-19 12:30:00+01",NULL,"190.68",56
4899,"2024-03-19 12:40:00+01",NULL,"0.00",56
4900,"2024-03-19 12:50:00+01",NULL,"0.00",56
4901,"2024-03-19 13:00:00+01",NULL,"203.77",56
4902,"2024-03-19 13:10:00+01",NULL,"0.00",56
4903,"2024-03-19 13:20:00+01",NULL,"0.00",56
4904,"2024-03-19 13:30:00+01",NULL,"214.98",56
4905,"2024-03-19 13:40:00+01",NULL,"0.00",56
4906,"2024-03-19 13:50:00+01",NULL,"0.00",56
4907,"2024-03-19 14:00:00+01",NULL,"212.76",56
4908,"2024-03-19 14:10:00+01",NULL,"0.00",56
4909,"2024-03-19 14:20:00+01",NULL,"0.00",56
4910,"2024-03-19 14:30:00+01",NULL,"214.18",56
4911,"2024-03-19 14:40:00+01",NULL,"0.00",56
4912,"2024-03-19 14:50:00+01",NULL,"0.00",56
4913,"2024-03-19 15:00:00+01",NULL,"210.82",56
4914,"2024-03-19 15:10:00+01",NULL,"0.00",56
4915,"2024-03-19 15:20:00+01",NULL,"0.00",56
4916,"2024-03-19 15:30:00+01",NULL,"210.55",56
4917,"2024-03-19 15:40:00+01",NULL,"0.00",56
4918,"2024-03-19 15:50:00+01",NULL,"0.00",56
4919,"2024-03-19 16:00:00+01",NULL,"196.31",56
4920,"2024-03-19 16:10:00+01",NULL,"0.00",56
4921,"2024-03-19 16:20:00+01",NULL,"0.00",56
4922,"2024-03-19 16:30:00+01",NULL,"183.26",56
4923,"2024-03-19 16:40:00+01",NULL,"0.00",56
4924,"2024-03-19 16:50:00+01",NULL,"0.00",56
4925,"2024-03-19 17:00:00+01",NULL,"162.52",56
4926,"2024-03-19 17:10:00+01",NULL,"0.00",56
4927,"2024-03-19 17:20:00+01",NULL,"0.00",56
4928,"2024-03-19 17:30:00+01",NULL,"133.24",56
4929,"2024-03-19 17:40:00+01",NULL,"0.00",56
4930,"2024-03-19 17:50:00+01",NULL,"0.00",56
4931,"2024-03-19 18:00:00+01",NULL,"111.39",56
4932,"2024-03-19 18:10:00+01",NULL,"0.00",56
4933,"2024-03-19 18:20:00+01",NULL,"0.00",56
4934,"2024-03-19 18:30:00+01",NULL,"82.69",56
4935,"2024-03-19 18:40:00+01",NULL,"0.00",56
4936,"2024-03-19 18:50:00+01",NULL,"0.00",56
4937,"2024-03-19 19:00:00+01",NULL,"56.44",56
4938,"2024-03-19 19:10:00+01",NULL,"0.00",56
4939,"2024-03-19 19:20:00+01",NULL,"0.00",56
4940,"2024-03-19 19:30:00+01",NULL,"27.63",56
4941,"2024-03-19 19:40:00+01",NULL,"0.00",56
4942,"2024-03-19 19:50:00+01",NULL,"0.00",56
4943,"2024-03-19 20:00:00+01",NULL,"4.89",56
4944,"2024-03-19 20:10:00+01",NULL,"0.00",56
4945,"2024-03-19 20:20:00+01",NULL,"0.00",56
4946,"2024-03-19 20:30:00+01",NULL,"0.00",56
4947,"2024-03-19 20:40:00+01",NULL,"0.00",56
4948,"2024-03-19 07:20:00+01",NULL,"0.00",57
4949,"2024-03-19 07:30:00+01",NULL,"0.00",57
4950,"2024-03-19 07:40:00+01",NULL,"0.00",57
4951,"2024-03-19 07:50:00+01",NULL,"0.00",57
4952,"2024-03-19 08:00:00+01",NULL,"0.00",57
4953,"2024-03-19 08:10:00+01",NULL,"0.00",57
4954,"2024-03-19 08:20:00+01",NULL,"0.00",57
4955,"2024-03-19 08:30:00+01",NULL,"1.99",57
4956,"2024-03-19 08:40:00+01",NULL,"0.00",57
4957,"2024-03-19 08:50:00+01",NULL,"0.00",57
4958,"2024-03-19 09:00:00+01",NULL,"11.60",57
4959,"2024-03-19 09:10:00+01",NULL,"0.00",57
4960,"2024-03-19 09:20:00+01",NULL,"0.00",57
4961,"2024-03-19 09:30:00+01",NULL,"25.83",57
4962,"2024-03-19 09:40:00+01",NULL,"0.00",57
4963,"2024-03-19 09:50:00+01",NULL,"0.00",57
4964,"2024-03-19 10:00:00+01",NULL,"46.32",57
4965,"2024-03-19 10:10:00+01",NULL,"0.00",57
4966,"2024-03-19 10:20:00+01",NULL,"0.00",57
4967,"2024-03-19 10:30:00+01",NULL,"61.07",57
4968,"2024-03-19 10:40:00+01",NULL,"0.00",57
4969,"2024-03-19 10:50:00+01",NULL,"0.00",57
4970,"2024-03-19 11:00:00+01",NULL,"70.92",57
4971,"2024-03-19 11:10:00+01",NULL,"0.00",57
4972,"2024-03-19 12:20:00+01",NULL,"0.00",57
4973,"2024-03-19 12:30:00+01",NULL,"166.22",57
4974,"2024-03-19 12:40:00+01",NULL,"0.00",57
4975,"2024-03-19 12:50:00+01",NULL,"0.00",57
4976,"2024-03-19 13:00:00+01",NULL,"182.90",57
4977,"2024-03-19 13:10:00+01",NULL,"0.00",57
4978,"2024-03-19 13:20:00+01",NULL,"0.00",57
4979,"2024-03-19 13:30:00+01",NULL,"196.28",57
4980,"2024-03-19 13:50:00+01",NULL,"0.00",57
4981,"2024-03-19 14:00:00+01",NULL,"204.95",57
4982,"2024-03-19 14:10:00+01",NULL,"0.00",57
4983,"2024-03-19 14:20:00+01",NULL,"0.00",57
4984,"2024-03-19 14:30:00+01",NULL,"210.05",57
4985,"2024-03-19 14:40:00+01",NULL,"0.00",57
4986,"2024-03-19 14:50:00+01",NULL,"0.00",57
4987,"2024-03-19 15:00:00+01",NULL,"211.63",57
4988,"2024-03-19 15:10:00+01",NULL,"0.00",57
4989,"2024-03-19 15:20:00+01",NULL,"0.00",57
4990,"2024-03-19 15:30:00+01",NULL,"208.37",57
4991,"2024-03-19 15:40:00+01",NULL,"0.00",57
4992,"2024-03-19 15:50:00+01",NULL,"0.00",57
4993,"2024-03-19 16:00:00+01",NULL,"201.55",57
4994,"2024-03-19 16:10:00+01",NULL,"0.00",57
4995,"2024-03-19 16:20:00+01",NULL,"0.00",57
4996,"2024-03-19 16:30:00+01",NULL,"189.55",57
4997,"2024-03-19 16:40:00+01",NULL,"0.00",57
4998,"2024-03-19 16:50:00+01",NULL,"0.00",57
4999,"2024-03-19 17:00:00+01",NULL,"173.04",57
5000,"2024-03-19 17:10:00+01",NULL,"0.00",57
5001,"2024-03-19 17:20:00+01",NULL,"0.00",57
5002,"2024-03-19 17:30:00+01",NULL,"151.46",57
5003,"2024-03-19 17:40:00+01",NULL,"0.00",57
5004,"2024-03-19 17:50:00+01",NULL,"0.00",57
5005,"2024-03-19 18:00:00+01",NULL,"126.88",57
5006,"2024-03-19 18:10:00+01",NULL,"0.00",57
5007,"2024-03-19 18:20:00+01",NULL,"0.00",57
5008,"2024-03-19 18:30:00+01",NULL,"98.61",57
5009,"2024-03-19 18:40:00+01",NULL,"0.00",57
5010,"2024-03-19 18:50:00+01",NULL,"0.00",57
5011,"2024-03-19 19:00:00+01",NULL,"67.24",57
5012,"2024-03-19 19:10:00+01",NULL,"0.00",57
5013,"2024-03-19 19:20:00+01",NULL,"0.00",57
5014,"2024-03-19 19:30:00+01",NULL,"35.08",57
5015,"2024-03-19 19:40:00+01",NULL,"0.00",57
5016,"2024-03-19 19:50:00+01",NULL,"0.00",57
5017,"2024-03-19 20:00:00+01",NULL,"4.42",57
5018,"2024-03-19 20:10:00+01",NULL,"0.00",57
5019,"2024-03-19 20:20:00+01",NULL,"0.00",57
5020,"2024-03-19 20:30:00+01",NULL,"0.00",57
5021,"2024-03-19 20:40:00+01",NULL,"0.00",57
5022,"2024-03-19 20:50:00+01",NULL,"0.00",57
5023,"2024-03-19 21:00:00+01",NULL,"0.00",57
5024,"2024-03-19 21:10:00+01",NULL,"0.00",57
5025,"2024-03-19 21:20:00+01",NULL,"0.00",57
5026,"2024-03-19 21:30:00+01",NULL,"0.00",57
5027,"2024-03-19 21:40:00+01",NULL,"0.00",57
5028,"2024-03-19 21:50:00+01",NULL,"0.00",57
5029,"2024-03-19 22:00:00+01",NULL,"0.00",57
5030,"2024-03-19 22:10:00+01",NULL,"0.00",57
5031,"2024-03-19 22:20:00+01",NULL,"0.00",57
5032,"2024-03-19 22:30:00+01",NULL,"0.00",57
5033,"2024-03-19 08:15:00+01",NULL,"0.34",58
5034,"2024-03-19 08:20:00+01",NULL,"0.00",58
5035,"2024-03-19 08:25:00+01",NULL,"0.00",58
5036,"2024-03-19 08:30:00+01",NULL,"3.33",58
5037,"2024-03-19 08:35:00+01",NULL,"0.00",58
5038,"2024-03-19 08:40:00+01",NULL,"0.00",58
5039,"2024-03-19 08:45:00+01",NULL,"8.75",58
5040,"2024-03-19 08:50:00+01",NULL,"0.00",58
5041,"2024-03-19 08:55:00+01",NULL,"0.00",58
5042,"2024-03-19 09:00:00+01",NULL,"11.97",58
