,Date,Energie (kWh),Centrale,Installation
126,2023-06-06 06:00:00,15.75,,ATN
127,2023-06-06 07:00:00,146.33,,ATN
128,2023-06-06 08:00:00,430.0,,ATN
129,2023-06-06 09:00:00,670.25,,ATN
130,2023-06-06 10:00:00,1283.75,,ATN
131,2023-06-06 11:00:00,1483.83,,ATN
132,2023-06-06 12:00:00,1587.08,,ATN
133,2023-06-06 13:00:00,1674.33,,ATN
134,2023-06-06 14:00:00,691.92,,ATN
135,2023-06-06 15:00:00,122.67,,ATN
136,2023-06-06 16:00:00,80.33,,ATN
137,2023-06-06 17:00:00,240.25,,ATN
138,2023-06-06 18:00:00,524.25,,ATN
139,2023-06-06 19:00:00,356.08,,ATN
140,2023-06-06 20:00:00,293.58,,ATN
141,2023-06-06 21:00:00,15.92,,ATN
142,2023-06-06 22:00:00,0.0,,ATN
143,2023-06-06 23:00:00,0.0,,ATN
144,2023-06-07 00:00:00,0.0,,ATN
145,2023-06-07 01:00:00,0.0,,ATN
146,2023-06-07 02:00:00,0.0,,ATN
147,2023-06-07 03:00:00,0.0,,ATN
148,2023-06-07 04:00:00,0.0,,ATN
149,2023-06-07 05:00:00,0.0,,ATN
150,2023-06-07 06:00:00,16.08,,ATN
151,2023-06-07 07:00:00,228.08,,ATN
152,2023-06-07 08:00:00,586.58,,ATN
153,2023-06-07 09:00:00,941.42,,ATN
154,2023-06-07 10:00:00,1236.75,,ATN
155,2023-06-07 11:00:00,1509.08,,ATN
156,2023-06-07 12:00:00,1694.42,,ATN
157,2023-06-07 13:00:00,1684.67,,ATN
158,2023-06-07 14:00:00,1597.17,,ATN
159,2023-06-07 15:00:00,1301.0,,ATN
160,2023-06-07 16:00:00,959.08,,ATN
161,2023-06-07 17:00:00,667.67,,ATN
162,2023-06-07 18:00:00,515.33,,ATN
163,2023-06-07 19:00:00,319.67,,ATN
164,2023-06-07 20:00:00,144.75,,ATN
165,2023-06-07 21:00:00,24.75,,ATN
166,2023-06-07 22:00:00,0.0,,ATN
167,2023-06-07 23:00:00,0.0,,ATN
168,2023-06-08 00:00:00,0.0,,ATN
169,2023-06-08 01:00:00,0.0,,ATN
170,2023-06-08 02:00:00,0.0,,ATN
171,2023-06-08 03:00:00,0.0,,ATN
172,2023-06-08 04:00:00,0.0,,ATN
173,2023-06-08 05:00:00,0.0,,ATN
174,2023-06-08 06:00:00,18.33,,ATN
175,2023-06-08 07:00:00,127.08,,ATN
176,2023-06-08 08:00:00,537.42,,ATN
177,2023-06-08 09:00:00,958.08,,ATN
178,2023-06-08 10:00:00,1310.42,,ATN
179,2023-06-08 11:00:00,1499.67,,ATN
180,2023-06-08 12:00:00,1602.0,,ATN
181,2023-06-08 13:00:00,1228.25,,ATN
182,2023-06-08 14:00:00,1062.5,,ATN
183,2023-06-08 15:00:00,971.42,,ATN
184,2023-06-08 16:00:00,696.17,,ATN
185,2023-06-08 17:00:00,881.33,,ATN
186,2023-06-08 18:00:00,610.08,,ATN
187,2023-06-08 19:00:00,425.67,,ATN
188,2023-06-08 20:00:00,174.67,,ATN
189,2023-06-08 21:00:00,25.08,,ATN
190,2023-06-08 22:00:00,0.0,,ATN
191,2023-06-08 23:00:00,0.0,,ATN
192,2023-06-09 00:00:00,0.0,,ATN
193,2023-06-09 01:00:00,0.0,,ATN
194,2023-06-09 02:00:00,0.0,,ATN
195,2023-06-09 03:00:00,0.0,,ATN
196,2023-06-09 04:00:00,0.0,,ATN
197,2023-06-09 05:00:00,0.0,,ATN
198,2023-06-09 06:00:00,6.92,,ATN
199,2023-06-09 07:00:00,115.58,,ATN
200,2023-06-09 08:00:00,219.25,,ATN
201,2023-06-09 09:00:00,357.58,,ATN
202,2023-06-09 10:00:00,90.58,,ATN
203,2023-06-09 11:00:00,77.33,,ATN
204,2023-06-09 12:00:00,400.75,,ATN
205,2023-06-09 13:00:00,436.42,,ATN
206,2023-06-09 14:00:00,1155.58,,ATN
207,2023-06-09 15:00:00,1685.42,,ATN
208,2023-06-09 16:00:00,1375.67,,ATN
209,2023-06-09 17:00:00,774.17,,ATN
210,2023-06-09 18:00:00,136.75,,ATN
211,2023-06-09 19:00:00,482.75,,ATN
212,2023-06-09 20:00:00,204.83,,ATN
213,2023-06-09 21:00:00,21.83,,ATN
214,2023-06-09 22:00:00,0.0,,ATN
215,2023-06-09 23:00:00,0.0,,ATN
216,2023-06-10 00:00:00,0.0,,ATN
217,2023-06-10 01:00:00,0.0,,ATN
218,2023-06-10 02:00:00,0.0,,ATN
219,2023-06-10 03:00:00,0.0,,ATN
220,2023-06-10 04:00:00,0.0,,ATN
221,2023-06-10 05:00:00,0.0,,ATN
222,2023-06-10 06:00:00,2.17,,ATN
223,2023-06-10 07:00:00,35.92,,ATN
224,2023-06-10 08:00:00,201.92,,ATN
225,2023-06-10 09:00:00,666.0,,ATN
226,2023-06-10 10:00:00,1130.08,,ATN
227,2023-06-10 11:00:00,1317.08,,ATN
228,2023-06-10 12:00:00,1734.33,,ATN
229,2023-06-10 13:00:00,1795.42,,ATN
230,2023-06-10 14:00:00,1764.25,,ATN
231,2023-06-10 15:00:00,1541.5,,ATN
232,2023-06-10 16:00:00,1574.92,,ATN
233,2023-06-10 17:00:00,822.42,,ATN
234,2023-06-10 18:00:00,815.17,,ATN
235,2023-06-10 19:00:00,558.08,,ATN
236,2023-06-10 20:00:00,266.92,,ATN
237,2023-06-10 21:00:00,35.5,,ATN
238,2023-06-10 22:00:00,0.0,,ATN
239,2023-06-10 23:00:00,0.0,,ATN
240,2023-06-11 00:00:00,0.0,,ATN
241,2023-06-11 01:00:00,0.0,,ATN
242,2023-06-11 02:00:00,0.0,,ATN
243,2023-06-11 03:00:00,0.0,,ATN
244,2023-06-11 04:00:00,0.0,,ATN
245,2023-06-11 05:00:00,0.0,,ATN
246,2023-06-11 06:00:00,19.42,,ATN
247,2023-06-11 07:00:00,180.25,,ATN
248,2023-06-11 08:00:00,654.92,,ATN
249,2023-06-11 09:00:00,742.42,,ATN
250,2023-06-11 10:00:00,1260.75,,ATN
251,2023-06-11 11:00:00,1584.75,,ATN
252,2023-06-11 12:00:00,1274.25,,ATN
253,2023-06-11 13:00:00,0.0,,ATN
254,2023-06-11 14:00:00,0.0,,ATN
255,2023-06-11 15:00:00,0.0,,ATN
256,2023-06-11 16:00:00,0.0,,ATN
257,2023-06-11 17:00:00,315.92,,ATN
258,2023-06-11 18:00:00,335.25,,ATN
259,2023-06-11 19:00:00,704.33,,ATN
260,2023-06-11 20:00:00,130.17,,ATN
261,2023-06-11 21:00:00,13.08,,ATN
262,2023-06-11 22:00:00,0.0,,ATN
263,2023-06-11 23:00:00,0.0,,ATN
264,2023-06-12 00:00:00,0.0,,ATN
265,2023-06-12 01:00:00,0.0,,ATN
266,2023-06-12 02:00:00,0.0,,ATN
267,2023-06-12 03:00:00,0.0,,ATN
268,2023-06-12 04:00:00,0.0,,ATN
269,2023-06-12 05:00:00,0.0,,ATN
270,2023-06-12 06:00:00,38.83,,ATN
271,2023-06-12 07:00:00,191.33,,ATN
272,2023-06-12 08:00:00,375.83,,ATN
273,2023-06-12 09:00:00,888.42,,ATN
274,2023-06-12 10:00:00,1003.5,,ATN
275,2023-06-12 11:00:00,933.83,,ATN
276,2023-06-12 12:00:00,879.25,,ATN
277,2023-06-12 13:00:00,747.25,,ATN
278,2023-06-12 14:00:00,763.75,,ATN
279,2023-06-12 15:00:00,1490.75,,ATN
280,2023-06-12 16:00:00,1306.5,,ATN
281,2023-06-12 17:00:00,663.5,,ATN
282,2023-06-12 18:00:00,610.83,,ATN
283,2023-06-12 19:00:00,618.33,,ATN
284,2023-06-12 20:00:00,227.75,,ATN
285,2023-06-12 21:00:00,51.33,,ATN
286,2023-06-12 22:00:00,0.0,,ATN
287,2023-06-12 23:00:00,0.0,,ATN
288,2023-06-13 00:00:00,0.0,,ATN
289,2023-06-13 01:00:00,0.0,,ATN
290,2023-06-13 02:00:00,0.0,,ATN
291,2023-06-13 03:00:00,0.0,,ATN
292,2023-06-13 04:00:00,0.0,,ATN
293,2023-06-13 05:00:00,0.0,,ATN
294,2023-06-13 06:00:00,21.0,,ATN
295,2023-06-13 07:00:00,133.83,,ATN
296,2023-06-13 08:00:00,280.08,,ATN
297,2023-06-13 09:00:00,561.17,,ATN
298,2023-06-13 10:00:00,620.58,,ATN
299,2023-06-13 11:00:00,694.17,,ATN
300,2023-06-13 12:00:00,1103.25,,ATN
301,2023-06-13 13:00:00,1692.33,,ATN
302,2023-06-13 14:00:00,1094.42,,ATN
303,2023-06-13 15:00:00,1070.83,,ATN
304,2023-06-13 16:00:00,609.75,,ATN
305,2023-06-13 17:00:00,243.42,,ATN
306,2023-06-13 18:00:00,158.75,,ATN
307,2023-06-13 19:00:00,31.67,,ATN
308,2023-06-13 20:00:00,53.17,,ATN
309,2023-06-13 21:00:00,15.83,,ATN
310,2023-06-13 22:00:00,0.0,,ATN
311,2023-06-13 23:00:00,0.0,,ATN
312,2023-06-14 00:00:00,0.0,,ATN
313,2023-06-14 01:00:00,0.0,,ATN
314,2023-06-14 02:00:00,0.0,,ATN
315,2023-06-14 03:00:00,0.0,,ATN
316,2023-06-14 04:00:00,0.0,,ATN
317,2023-06-14 05:00:00,0.0,,ATN
318,2023-06-14 06:00:00,9.42,,ATN
319,2023-06-14 07:00:00,154.08,,ATN
320,2023-06-14 08:00:00,252.08,,ATN
321,2023-06-14 09:00:00,493.17,,ATN
322,2023-06-14 10:00:00,1246.08,,ATN
323,2023-06-14 11:00:00,1341.67,,ATN
324,2023-06-14 12:00:00,1717.5,,ATN
325,2023-06-14 13:00:00,1794.92,,ATN
326,2023-06-14 14:00:00,1714.0,,ATN
327,2023-06-14 15:00:00,1658.92,,ATN
328,2023-06-14 16:00:00,1538.75,,ATN
329,2023-06-14 17:00:00,1289.75,,ATN
330,2023-06-14 18:00:00,852.67,,ATN
331,2023-06-14 19:00:00,534.92,,ATN
332,2023-06-14 20:00:00,196.25,,ATN
333,2023-06-14 21:00:00,9.83,,ATN
334,2023-06-14 22:00:00,0.0,,ATN
335,2023-06-14 23:00:00,0.0,,ATN
336,2023-06-15 00:00:00,0.0,,ATN
337,2023-06-15 01:00:00,0.0,,ATN
338,2023-06-15 02:00:00,0.0,,ATN
339,2023-06-15 03:00:00,0.0,,ATN
340,2023-06-15 04:00:00,0.0,,ATN
341,2023-06-15 05:00:00,0.0,,ATN
342,2023-06-15 06:00:00,14.5,,ATN
343,2023-06-15 07:00:00,105.0,,ATN
344,2023-06-15 08:00:00,236.83,,ATN
345,2023-06-15 09:00:00,297.75,,ATN
346,2023-06-15 10:00:00,334.83,,ATN
347,2023-06-15 11:00:00,629.17,,ATN
348,2023-06-15 12:00:00,803.17,,ATN
349,2023-06-15 13:00:00,981.17,,ATN
350,2023-06-15 14:00:00,1198.42,,ATN
351,2023-06-15 15:00:00,1325.67,,ATN
352,2023-06-15 16:00:00,1394.17,,ATN
353,2023-06-15 17:00:00,1225.08,,ATN
354,2023-06-15 18:00:00,863.42,,ATN
355,2023-06-15 19:00:00,508.92,,ATN
356,2023-06-15 20:00:00,200.0,,ATN
357,2023-06-15 21:00:00,29.33,,ATN
358,2023-06-15 22:00:00,0.0,,ATN
359,2023-06-15 23:00:00,0.0,,ATN
360,2023-06-16 00:00:00,0.0,,ATN
361,2023-06-16 01:00:00,0.0,,ATN
362,2023-06-16 02:00:00,0.0,,ATN
363,2023-06-16 03:00:00,0.0,,ATN
364,2023-06-16 04:00:00,0.0,,ATN
365,2023-06-16 05:00:00,0.0,,ATN
366,2023-06-16 06:00:00,26.92,,ATN
367,2023-06-16 07:00:00,222.08,,ATN
368,2023-06-16 08:00:00,536.33,,ATN
369,2023-06-16 09:00:00,927.92,,ATN
370,2023-06-16 10:00:00,1292.5,,ATN
371,2023-06-16 11:00:00,1519.42,,ATN
372,2023-06-16 12:00:00,1693.83,,ATN
373,2023-06-16 13:00:00,1734.83,,ATN
374,2023-06-16 14:00:00,1705.92,,ATN
375,2023-06-16 15:00:00,1608.75,,ATN
376,2023-06-16 16:00:00,1472.75,,ATN
377,2023-06-16 17:00:00,1186.25,,ATN
378,2023-06-16 18:00:00,718.25,,ATN
379,2023-06-16 19:00:00,369.33,,ATN
380,2023-06-16 20:00:00,123.83,,ATN
381,2023-06-16 21:00:00,21.0,,ATN
382,2023-06-16 22:00:00,0.0,,ATN
383,2023-06-16 23:00:00,0.0,,ATN
384,2023-06-17 00:00:00,0.0,,ATN
385,2023-06-17 01:00:00,0.0,,ATN
386,2023-06-17 02:00:00,0.0,,ATN
387,2023-06-17 03:00:00,0.0,,ATN
388,2023-06-17 04:00:00,0.0,,ATN
389,2023-06-17 05:00:00,0.0,,ATN
390,2023-06-17 06:00:00,15.42,,ATN
391,2023-06-17 07:00:00,202.08,,ATN
392,2023-06-17 08:00:00,547.83,,ATN
393,2023-06-17 09:00:00,938.58,,ATN
394,2023-06-17 10:00:00,1275.17,,ATN
395,2023-06-17 11:00:00,1486.5,,ATN
396,2023-06-17 12:00:00,1683.0,,ATN
397,2023-06-17 13:00:00,1614.83,,ATN
398,2023-06-17 14:00:00,1594.58,,ATN
399,2023-06-17 15:00:00,1272.25,,ATN
400,2023-06-17 16:00:00,521.67,,ATN
401,2023-06-17 17:00:00,294.0,,ATN
402,2023-06-17 18:00:00,187.67,,ATN
403,2023-06-17 19:00:00,187.0,,ATN
404,2023-06-17 20:00:00,45.92,,ATN
405,2023-06-17 21:00:00,0.0,,ATN
406,2023-06-17 22:00:00,0.0,,ATN
407,2023-06-17 23:00:00,0.0,,ATN
408,2023-06-18 00:00:00,0.0,,ATN
409,2023-06-18 01:00:00,0.0,,ATN
410,2023-06-18 02:00:00,0.0,,ATN
411,2023-06-18 03:00:00,0.0,,ATN
412,2023-06-18 04:00:00,0.0,,ATN
413,2023-06-18 05:00:00,0.0,,ATN
414,2023-06-18 06:00:00,19.5,,ATN
415,2023-06-18 07:00:00,269.08,,ATN
416,2023-06-18 08:00:00,579.42,,ATN
417,2023-06-18 09:00:00,916.25,,ATN
418,2023-06-18 10:00:00,691.58,,ATN
419,2023-06-18 11:00:00,1008.75,,ATN
420,2023-06-18 12:00:00,1065.83,,ATN
421,2023-06-18 13:00:00,950.83,,ATN
422,2023-06-18 14:00:00,1379.42,,ATN
423,2023-06-18 15:00:00,1217.0,,ATN
424,2023-06-18 16:00:00,1290.33,,ATN
425,2023-06-18 17:00:00,1197.42,,ATN
426,2023-06-18 18:00:00,616.92,,ATN
427,2023-06-18 19:00:00,293.75,,ATN
428,2023-06-18 20:00:00,95.67,,ATN
429,2023-06-18 21:00:00,11.0,,ATN
430,2023-06-18 22:00:00,0.0,,ATN
431,2023-06-18 23:00:00,0.0,,ATN
432,2023-06-19 00:00:00,0.0,,ATN
433,2023-06-19 01:00:00,0.0,,ATN
434,2023-06-19 02:00:00,0.0,,ATN
435,2023-06-19 03:00:00,0.0,,ATN
436,2023-06-19 04:00:00,0.0,,ATN
437,2023-06-19 05:00:00,0.0,,ATN
438,2023-06-19 06:00:00,17.83,,ATN
439,2023-06-19 07:00:00,113.42,,ATN
440,2023-06-19 08:00:00,480.08,,ATN
441,2023-06-19 09:00:00,196.33,,ATN
442,2023-06-19 10:00:00,307.0,,ATN
443,2023-06-19 11:00:00,1263.67,,ATN
444,2023-06-19 12:00:00,1499.0,,ATN
445,2023-06-19 13:00:00,1329.83,,ATN
446,2023-06-19 14:00:00,1057.92,,ATN
447,2023-06-19 15:00:00,1092.58,,ATN
448,2023-06-19 16:00:00,1003.17,,ATN
449,2023-06-19 17:00:00,430.67,,ATN
450,2023-06-19 18:00:00,102.83,,ATN
451,2023-06-19 19:00:00,467.42,,ATN
452,2023-06-19 20:00:00,216.42,,ATN
453,2023-06-19 21:00:00,34.33,,ATN
454,2023-06-19 22:00:00,0.0,,ATN
455,2023-06-19 23:00:00,0.0,,ATN
456,2023-06-20 00:00:00,0.0,,ATN
457,2023-06-20 01:00:00,0.0,,ATN
458,2023-06-20 02:00:00,0.0,,ATN
459,2023-06-20 03:00:00,0.0,,ATN
460,2023-06-20 04:00:00,0.0,,ATN
461,2023-06-20 05:00:00,0.0,,ATN
462,2023-06-20 06:00:00,0.0,,ATN
463,2023-06-20 07:00:00,58.92,,ATN
464,2023-06-20 08:00:00,75.08,,ATN
465,2023-06-20 09:00:00,82.75,,ATN
466,2023-06-20 10:00:00,499.17,,ATN
467,2023-06-20 11:00:00,457.75,,ATN
468,2023-06-20 12:00:00,603.0,,ATN
469,2023-06-20 13:00:00,1159.75,,ATN
470,2023-06-20 14:00:00,1560.17,,ATN
471,2023-06-20 15:00:00,1234.58,,ATN
472,2023-06-20 16:00:00,782.08,,ATN
473,2023-06-20 17:00:00,315.08,,ATN
474,2023-06-20 18:00:00,9.08,,ATN
475,2023-06-20 19:00:00,15.83,,ATN
476,2023-06-20 20:00:00,91.25,,ATN
477,2023-06-20 21:00:00,19.5,,ATN
478,2023-06-20 22:00:00,0.0,,ATN
479,2023-06-20 23:00:00,0.0,,ATN
480,2023-06-21 00:00:00,0.0,,ATN
481,2023-06-21 01:00:00,0.0,,ATN
482,2023-06-21 02:00:00,0.0,,ATN
483,2023-06-21 03:00:00,0.0,,ATN
484,2023-06-21 04:00:00,0.0,,ATN
485,2023-06-21 05:00:00,0.0,,ATN
486,2023-06-21 06:00:00,7.25,,ATN
487,2023-06-21 07:00:00,98.83,,ATN
488,2023-06-21 08:00:00,125.67,,ATN
489,2023-06-21 09:00:00,612.17,,ATN
490,2023-06-21 10:00:00,272.17,,ATN
491,2023-06-21 11:00:00,112.17,,ATN
492,2023-06-21 12:00:00,429.67,,ATN
493,2023-06-21 13:00:00,427.33,,ATN
494,2023-06-21 14:00:00,453.58,,ATN
495,2023-06-21 15:00:00,253.33,,ATN
496,2023-06-21 16:00:00,840.08,,ATN
497,2023-06-21 17:00:00,1184.92,,ATN
498,2023-06-21 18:00:00,297.17,,ATN
499,2023-06-21 19:00:00,166.0,,ATN
500,2023-06-21 20:00:00,30.08,,ATN
501,2023-06-21 21:00:00,4.75,,ATN
502,2023-06-21 22:00:00,0.0,,ATN
503,2023-06-21 23:00:00,0.0,,ATN
504,2023-06-22 00:00:00,0.0,,ATN
505,2023-06-22 01:00:00,0.0,,ATN
506,2023-06-22 02:00:00,0.0,,ATN
507,2023-06-22 03:00:00,0.0,,ATN
508,2023-06-22 04:00:00,0.0,,ATN
509,2023-06-22 05:00:00,0.0,,ATN
510,2023-06-22 06:00:00,15.08,,ATN
511,2023-06-22 07:00:00,172.67,,ATN
512,2023-06-22 08:00:00,425.42,,ATN
513,2023-06-22 09:00:00,577.67,,ATN
514,2023-06-22 10:00:00,448.5,,ATN
515,2023-06-22 11:00:00,883.08,,ATN
516,2023-06-22 12:00:00,1210.67,,ATN
517,2023-06-22 13:00:00,1404.83,,ATN
518,2023-06-22 14:00:00,1512.0,,ATN
519,2023-06-22 15:00:00,1074.33,,ATN
520,2023-06-22 16:00:00,908.0,,ATN
521,2023-06-22 17:00:00,704.33,,ATN
522,2023-06-22 18:00:00,595.67,,ATN
523,2023-06-22 19:00:00,440.75,,ATN
524,2023-06-22 20:00:00,179.67,,ATN
525,2023-06-22 21:00:00,25.33,,ATN
526,2023-06-22 22:00:00,0.0,,ATN
527,2023-06-22 23:00:00,0.0,,ATN
528,2023-06-23 00:00:00,0.0,,ATN
529,2023-06-23 01:00:00,0.0,,ATN
530,2023-06-23 02:00:00,0.0,,ATN
531,2023-06-23 03:00:00,0.0,,ATN
532,2023-06-23 04:00:00,0.0,,ATN
533,2023-06-23 05:00:00,0.0,,ATN
534,2023-06-23 06:00:00,2.67,,ATN
535,2023-06-23 07:00:00,80.75,,ATN
536,2023-06-23 08:00:00,304.67,,ATN
537,2023-06-23 09:00:00,502.83,,ATN
538,2023-06-23 10:00:00,1278.17,,ATN
539,2023-06-23 11:00:00,1592.83,,ATN
540,2023-06-23 12:00:00,1721.67,,ATN
541,2023-06-23 13:00:00,1787.58,,ATN
542,2023-06-23 14:00:00,1763.58,,ATN
543,2023-06-23 15:00:00,1647.33,,ATN
544,2023-06-23 16:00:00,1304.17,,ATN
545,2023-06-23 17:00:00,999.0,,ATN
546,2023-06-23 18:00:00,967.42,,ATN
547,2023-06-23 19:00:00,565.08,,ATN
548,2023-06-23 20:00:00,223.83,,ATN
549,2023-06-23 21:00:00,25.83,,ATN
550,2023-06-23 22:00:00,0.0,,ATN
551,2023-06-23 23:00:00,0.0,,ATN
552,2023-06-24 00:00:00,0.0,,ATN
553,2023-06-24 01:00:00,0.0,,ATN
554,2023-06-24 02:00:00,0.0,,ATN
555,2023-06-24 03:00:00,0.0,,ATN
556,2023-06-24 04:00:00,0.0,,ATN
557,2023-06-24 05:00:00,0.0,,ATN
558,2023-06-24 06:00:00,18.25,,ATN
559,2023-06-24 07:00:00,206.33,,ATN
560,2023-06-24 08:00:00,591.08,,ATN
561,2023-06-24 09:00:00,976.92,,ATN
562,2023-06-24 10:00:00,1316.75,,ATN
563,2023-06-24 11:00:00,1576.83,,ATN
564,2023-06-24 12:00:00,1721.58,,ATN
565,2023-06-24 13:00:00,1753.92,,ATN
566,2023-06-24 14:00:00,1745.58,,ATN
567,2023-06-24 15:00:00,1674.92,,ATN
568,2023-06-24 16:00:00,1522.33,,ATN
569,2023-06-24 17:00:00,1287.5,,ATN
570,2023-06-24 18:00:00,945.75,,ATN
571,2023-06-24 19:00:00,569.5,,ATN
572,2023-06-24 20:00:00,201.58,,ATN
573,2023-06-24 21:00:00,38.92,,ATN
574,2023-06-24 22:00:00,0.0,,ATN
575,2023-06-24 23:00:00,0.0,,ATN
576,2023-06-25 00:00:00,0.0,,ATN
577,2023-06-25 01:00:00,0.0,,ATN
578,2023-06-25 02:00:00,0.0,,ATN
579,2023-06-25 03:00:00,0.0,,ATN
580,2023-06-25 04:00:00,0.0,,ATN
581,2023-06-25 05:00:00,0.0,,ATN
582,2023-06-25 06:00:00,15.42,,ATN
583,2023-06-25 07:00:00,207.17,,ATN
584,2023-06-25 08:00:00,598.0,,ATN
585,2023-06-25 09:00:00,973.33,,ATN
586,2023-06-25 10:00:00,1311.5,,ATN
587,2023-06-25 11:00:00,1543.83,,ATN
588,2023-06-25 12:00:00,1671.58,,ATN
589,2023-06-25 13:00:00,1718.17,,ATN
590,2023-06-25 14:00:00,805.17,,ATN
591,2023-06-25 15:00:00,29.33,,ATN
592,2023-06-25 16:00:00,29.33,,ATN
593,2023-06-25 17:00:00,29.5,,ATN
594,2023-06-25 18:00:00,340.42,,ATN
595,2023-06-25 19:00:00,506.42,,ATN
596,2023-06-25 20:00:00,208.17,,ATN
597,2023-06-25 21:00:00,27.83,,ATN
598,2023-06-25 22:00:00,0.0,,ATN
599,2023-06-25 23:00:00,0.0,,ATN
600,2023-06-26 00:00:00,0.0,,ATN
601,2023-06-26 01:00:00,0.0,,ATN
602,2023-06-26 02:00:00,0.0,,ATN
603,2023-06-26 03:00:00,0.0,,ATN
604,2023-06-26 04:00:00,0.0,,ATN
605,2023-06-26 05:00:00,0.0,,ATN
606,2023-06-26 06:00:00,14.67,,ATN
607,2023-06-26 07:00:00,187.92,,ATN
608,2023-06-26 08:00:00,460.92,,ATN
609,2023-06-26 09:00:00,978.75,,ATN
610,2023-06-26 10:00:00,1121.83,,ATN
611,2023-06-26 11:00:00,1156.5,,ATN
612,2023-06-26 12:00:00,1639.17,,ATN
613,2023-06-26 13:00:00,1466.33,,ATN
614,2023-06-26 14:00:00,1381.08,,ATN
615,2023-06-26 15:00:00,1499.08,,ATN
616,2023-06-26 16:00:00,1031.17,,ATN
617,2023-06-26 17:00:00,897.17,,ATN
618,2023-06-26 18:00:00,755.83,,ATN
619,2023-06-26 19:00:00,470.5,,ATN
620,2023-06-26 20:00:00,212.5,,ATN
621,2023-06-26 21:00:00,33.17,,ATN
622,2023-06-26 22:00:00,0.0,,ATN
623,2023-06-26 23:00:00,0.0,,ATN
624,2023-06-27 00:00:00,0.0,,ATN
625,2023-06-27 01:00:00,0.0,,ATN
626,2023-06-27 02:00:00,0.0,,ATN
627,2023-06-27 03:00:00,0.0,,ATN
628,2023-06-27 04:00:00,0.0,,ATN
629,2023-06-27 05:00:00,0.0,,ATN
630,2023-06-27 06:00:00,15.92,,ATN
631,2023-06-27 07:00:00,186.33,,ATN
632,2023-06-27 08:00:00,470.08,,ATN
633,2023-06-27 09:00:00,806.42,,ATN
634,2023-06-27 10:00:00,1009.0,,ATN
635,2023-06-27 11:00:00,1259.42,,ATN
636,2023-06-27 12:00:00,1459.75,,ATN
637,2023-06-27 13:00:00,1752.08,,ATN
638,2023-06-27 14:00:00,1667.58,,ATN
639,2023-06-27 15:00:00,1346.5,,ATN
640,2023-06-27 16:00:00,1247.83,,ATN
641,2023-06-27 17:00:00,1078.25,,ATN
642,2023-06-27 18:00:00,656.83,,ATN
643,2023-06-27 19:00:00,376.58,,ATN
644,2023-06-27 20:00:00,197.92,,ATN
645,2023-06-27 21:00:00,36.58,,ATN
646,2023-06-27 22:00:00,0.0,,ATN
647,2023-06-27 23:00:00,0.0,,ATN
648,2023-06-28 00:00:00,0.0,,ATN
649,2023-06-28 01:00:00,0.0,,ATN
650,2023-06-28 02:00:00,0.0,,ATN
651,2023-06-28 03:00:00,0.0,,ATN
652,2023-06-28 04:00:00,0.0,,ATN
653,2023-06-28 05:00:00,0.0,,ATN
654,2023-06-28 06:00:00,14.25,,ATN
655,2023-06-28 07:00:00,161.5,,ATN
656,2023-06-28 08:00:00,456.75,,ATN
657,2023-06-28 09:00:00,766.0,,ATN
658,2023-06-28 10:00:00,1082.5,,ATN
659,2023-06-28 11:00:00,1353.83,,ATN
660,2023-06-28 12:00:00,1545.08,,ATN
661,2023-06-28 13:00:00,1626.25,,ATN
662,2023-06-28 14:00:00,1606.67,,ATN
663,2023-06-28 15:00:00,1547.17,,ATN
664,2023-06-28 16:00:00,1388.58,,ATN
665,2023-06-28 17:00:00,1161.83,,ATN
666,2023-06-28 18:00:00,826.33,,ATN
667,2023-06-28 19:00:00,485.75,,ATN
668,2023-06-28 20:00:00,197.42,,ATN
669,2023-06-28 21:00:00,25.08,,ATN
670,2023-06-28 22:00:00,0.0,,ATN
671,2023-06-28 23:00:00,0.0,,ATN
672,2023-06-29 00:00:00,0.0,,ATN
673,2023-06-29 01:00:00,0.0,,ATN
674,2023-06-29 02:00:00,0.0,,ATN
675,2023-06-29 03:00:00,0.0,,ATN
676,2023-06-29 04:00:00,0.0,,ATN
677,2023-06-29 05:00:00,0.0,,ATN
678,2023-06-29 06:00:00,7.17,,ATN
679,2023-06-29 07:00:00,180.42,,ATN
680,2023-06-29 08:00:00,440.25,,ATN
681,2023-06-29 09:00:00,815.08,,ATN
682,2023-06-29 10:00:00,1170.25,,ATN
683,2023-06-29 11:00:00,1173.75,,ATN
684,2023-06-29 12:00:00,1381.08,,ATN
685,2023-06-29 13:00:00,1103.83,,ATN
686,2023-06-29 14:00:00,614.75,,ATN
687,2023-06-29 15:00:00,729.83,,ATN
688,2023-06-29 16:00:00,696.0,,ATN
689,2023-06-29 17:00:00,815.58,,ATN
690,2023-06-29 18:00:00,246.42,,ATN
691,2023-06-29 19:00:00,55.75,,ATN
692,2023-06-29 20:00:00,62.25,,ATN
693,2023-06-29 21:00:00,23.83,,ATN
694,2023-06-29 22:00:00,0.0,,ATN
695,2023-06-29 23:00:00,0.0,,ATN
696,2023-06-30 00:00:00,0.0,,ATN
697,2023-06-30 01:00:00,0.0,,ATN
698,2023-06-30 02:00:00,0.0,,ATN
699,2023-06-30 03:00:00,0.0,,ATN
700,2023-06-30 04:00:00,0.0,,ATN
701,2023-06-30 05:00:00,0.0,,ATN
702,2023-06-30 06:00:00,17.0,,ATN
